accuracy,f1_score
0.05952380952380952,0.012269855577221015
0.03869047619047619,0.008378441567682682
0.05357142857142857,0.021507252326217845
0.03869047619047619,0.00837529215977137
0.05952380952380952,0.027855888634851673
