accuracy,f1_score
0.6134122287968442,0.46643325954967857
0.5988142292490118,0.4485555289553785
0.6185770750988142,0.4728073858508641
0.6818181818181818,0.5528255528255529
0.6403162055335968,0.4999095195009286
