accuracy,f1_score
0.6204217536071032,0.4750900825566721
0.6304106548279689,0.4875061292611114
0.6048834628190899,0.45596332951093227
0.6004439511653719,0.45054116169274083
0.6159822419533851,0.46960184654413284
