accuracy,f1_score
0.09899328859060402,0.01819172225248466
0.09060402684563758,0.02099186462849272
0.10738255033557047,0.026318997531662117
0.11596638655462185,0.02955955479594713
0.11764705882352941,0.035628929648558565
