accuracy,f1_score
0.09228187919463088,0.015592944257157293
0.10234899328859061,0.01900544472025579
0.10420168067226891,0.019666679457170995
0.10420168067226891,0.019666679457170995
0.11428571428571428,0.023443223443223443
