accuracy,f1_score
0.026785714285714284,0.0013975155279503109
0.050595238095238096,0.0048731957372183995
0.05952380952380952,0.006688068485821296
0.047619047619047616,0.004329004329004328
0.03880597014925373,0.002899296620346543
