epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.5029761904761905,0.4592999113897693,0.42388059701492536,0.25237335335899125
2,0.31994047619047616,0.2124012989906384,0.5402985074626866,0.3927286395309749
3,0.5632440476190477,0.41957831028358406,0.4537313432835821,0.37286475658163204
4,0.4017857142857143,0.3771733793485267,0.11044776119402985,0.13026344944882537
5,0.21949404761904762,0.2518944574026189,0.42388059701492536,0.25237335335899125
6,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
7,0.5,0.432039484622826,0.5462686567164179,0.3954864295612609
8,0.5528273809523809,0.4339221791183136,0.1044776119402985,0.12230436602036547
9,0.10788690476190477,0.114449509346992,0.3074626865671642,0.33890305238780255
10,0.4494047619047619,0.5011895108192754,0.7761194029850746,0.7662361837305829
11,0.7708333333333334,0.7573480778075389,0.6388059701492538,0.6089628194903346
12,0.6941964285714286,0.6779425008879729,0.7850746268656716,0.7959636442741854
13,0.7165178571428571,0.7473947062094188,0.3044776119402985,0.3699261808879125
14,0.33705357142857145,0.3962110229326617,0.6388059701492538,0.6749348796016609
15,0.6852678571428571,0.7152290688377916,0.8208955223880597,0.8129037169576346
16,0.8526785714285714,0.8426670113010588,0.7970149253731343,0.7897622828108697
17,0.8400297619047619,0.8389780159751672,0.7223880597014926,0.7673405435653021
18,0.6927083333333334,0.7446605729309662,0.5044776119402985,0.567029786380304
19,0.5706845238095238,0.6310726574875424,0.8208955223880597,0.8336350796586701
20,0.8459821428571429,0.8565157359628086,0.8208955223880597,0.8185620768338757
21,0.8601190476190477,0.8586085028598905,0.826865671641791,0.8355182290052762
22,0.8236607142857143,0.8465866425874531,0.7402985074626866,0.7782439155573484
23,0.7589285714285714,0.7942733077336508,0.8149253731343283,0.8292125616088054
24,0.8325892857142857,0.8524774071447503,0.8328358208955224,0.8375193309783813
25,0.8638392857142857,0.8741819962781461,0.8208955223880597,0.8310409807135363
26,0.8340773809523809,0.8541329661196709,0.7970149253731343,0.8241873503976431
27,0.8199404761904762,0.845156157504497,0.8059701492537313,0.8270961493989213
28,0.8296130952380952,0.8500722558868012,0.8388059701492537,0.8455584741944031
29,0.8675595238095238,0.8783685372697251,0.8477611940298507,0.8517098384304033
30,0.8690476190476191,0.8802568921230878,0.7970149253731343,0.8299684675215473
31,0.8110119047619048,0.8422015767732722,0.7970149253731343,0.8275882473550051
32,0.8236607142857143,0.8507507143727752,0.8626865671641791,0.868801496735858
33,0.8787202380952381,0.8875262248549919,0.8656716417910447,0.8674315769029542
34,0.8869047619047619,0.8917398468039857,0.8597014925373134,0.8671958745014037
35,0.8831845238095238,0.8931629855199487,0.8238805970149253,0.843982232720186
36,0.8519345238095238,0.869672339263111,0.8238805970149253,0.8459099868032193
37,0.859375,0.8774284255108119,0.8656716417910447,0.8688083362758241
38,0.8898809523809523,0.8968512984495375,0.8656716417910447,0.8710244567230065
39,0.8854166666666666,0.8949352048244984,0.8208955223880597,0.8443809956524737
40,0.8482142857142857,0.870109123540252,0.8298507462686567,0.8518280465802853
41,0.8675595238095238,0.8826118036621698,0.8746268656716418,0.88067411131314
42,0.8898809523809523,0.8979938266344905,0.8208955223880597,0.8437723963790813
43,0.8645833333333334,0.883739929588273,0.826865671641791,0.850629483457489
