epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.6005204944697463,0.6149526900371546,0.734375,0.6668484754217504
2,0.6675341574495771,0.6771468372891264,0.7552083333333334,0.7140896434575511
3,0.7192582953806116,0.7258718290705151,0.8020833333333334,0.8062379454573998
4,0.7452830188679245,0.7516922598293181,0.79296875,0.7963532704017474
5,0.7713077423552375,0.7774052117016065,0.8020833333333334,0.8068481676944971
6,0.7674040338321405,0.7742608531205227,0.75390625,0.7011731267951671
7,0.6899804814573846,0.6973858541880236,0.77734375,0.7472081913339825
8,0.715679895901106,0.7224480891854163,0.8046875,0.7988937370230049
9,0.7810670136629798,0.7866433572989455,0.80078125,0.7786227187994582
10,0.7661027976577749,0.7714953473171904,0.7955729166666666,0.8021755995556147
11,0.72121014964216,0.7305894134155049,0.7486979166666666,0.7574398344949261
12,0.7514638906961614,0.7587130540920273,0.8268229166666666,0.825063886576956
13,0.7895250487963565,0.7949816637389908,0.78125,0.7553369153952582
14,0.7378009108653221,0.7439993284278605,0.8489583333333334,0.8475209322981119
15,0.7970071567989591,0.8020991236981712,0.8372395833333334,0.828791876016613
16,0.8015614834092388,0.8060520261765713,0.8307291666666666,0.8340537552983983
17,0.7690305790500976,0.7754330005186582,0.8177083333333334,0.8142437256335283
18,0.7400780741704619,0.7465370487475975,0.8411458333333334,0.8330556664113121
19,0.7966818477553675,0.8008292849362242,0.8606770833333334,0.8587097881889859
20,0.7833441769681198,0.7870685003432905,0.8098958333333334,0.8143616658437711
21,0.7833441769681198,0.7882469662845845,0.8307291666666666,0.8196815250760942
22,0.7940793754066363,0.7978055997769123,0.7955729166666666,0.7853594902120195
23,0.7901756668835394,0.7941779964073504,0.8190104166666666,0.8239827072059022
24,0.7364996746909565,0.745090697712314,0.7916666666666666,0.7987023418534913
25,0.802537410540013,0.8074442911011159,0.7994791666666666,0.7693559629286785
26,0.7423552374756018,0.7491305270733454,0.8502604166666666,0.8501772826811971
27,0.7687052700065062,0.775745076982112,0.8229166666666666,0.8277395940390545
28,0.8090435914118412,0.8136977694337131,0.8385416666666666,0.8420359141791044
