epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.6771620486985727,0.6842688200528464,0.7529411764705882,0.7778777970463522
2,0.77455919395466,0.7914317647177833,0.761344537815126,0.78962619676846
3,0.8106633081444165,0.8226793130436904,0.8100840336134454,0.82621628120638
4,0.8488664987405542,0.8565309775495217,0.8117647058823529,0.8240246427091895
5,0.8786733837111671,0.8834067541081269,0.8201680672268907,0.8285526403984669
6,0.8916876574307305,0.8960263832790768,0.8084033613445378,0.8186836795155965
7,0.906801007556675,0.909588766114045,0.838655462184874,0.8447169858934566
8,0.9332493702770781,0.9341245619989167,0.8218487394957983,0.8289290395185805
9,0.9504617968094039,0.9511751281135725,0.8302521008403362,0.8369462643478612
10,0.9525608732157851,0.9530380198557323,0.8470588235294118,0.8425541966318459
11,0.9546599496221663,0.9553344535524972,0.8319327731092437,0.8329250945147261
12,0.9718723761544921,0.9720494890405185,0.8218487394957983,0.8221899035288105
13,0.9714525608732157,0.9715555163310454,0.8218487394957983,0.8246906596322893
14,0.9748110831234257,0.9748624902339973,0.8168067226890756,0.8116551983149641
15,0.979009235936188,0.979092224816594,0.8201680672268907,0.8124177143547661
16,0.980688497061293,0.9807135254031549,0.8134453781512605,0.8203222523666166
17,0.9811083123425692,0.981200759880569,0.8151260504201681,0.8117247819101162
18,0.9743912678421495,0.9744641298749221,0.8235294117647058,0.8242205297003361
19,0.9895046179680941,0.9895237245237797,0.8201680672268907,0.816445785656889
