epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.2443133951137321,0.24513433925557235,0.13468013468013468,0.08245088614770278
2,0.36899747262005056,0.3877008189138021,0.5084175084175084,0.47360027573931324
3,0.5661331086773378,0.5626431033393559,0.5993265993265994,0.6297683802570926
4,0.636899747262005,0.6456204952591322,0.5892255892255892,0.6281657700808672
5,0.6756529064869419,0.6867974082450858,0.632996632996633,0.6363605030079802
6,0.7228306655433867,0.7242253146455696,0.6296296296296297,0.6502727683150331
7,0.7784330244313395,0.7835211635620543,0.6565656565656566,0.6693886811022656
8,0.8129738837405224,0.816481445436957,0.6734006734006734,0.6832044900885481
9,0.8331929233361416,0.8371635779114477,0.6531986531986532,0.6615512789967619
10,0.8736310025273799,0.8756326816291702,0.6498316498316499,0.6736522679679622
11,0.9048020219039595,0.906413986262854,0.6835016835016835,0.6906711222500695
12,0.9165964616680707,0.9181634601877512,0.6835016835016835,0.697591883887823
13,0.941027801179444,0.9414567019439172,0.6734006734006734,0.6829423323379591
14,0.945240101095198,0.9465337975552192,0.67003367003367,0.6677142433369037
15,0.9730412805391744,0.9732538867769698,0.6632996632996633,0.6670188395268174
16,0.9848357203032856,0.9849419643059328,0.67003367003367,0.6669900128732418
17,0.9839932603201348,0.9840377381019918,0.6666666666666666,0.670045984773089
18,0.9966301600673968,0.9966346135178261,0.67003367003367,0.6700427587343908
19,0.9941027801179444,0.9941149043232709,0.6632996632996633,0.6675684315216256
20,0.9941027801179444,0.9941303075131696,0.6666666666666666,0.6745410267612633
21,0.9983150800336984,0.9983152758402283,0.6430976430976431,0.642173362437511
