epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.7083795782463929,0.7094804020635573,0.7680355160932297,0.7703626463425922
2,0.7916204217536071,0.7926444501319166,0.7980022197558269,0.7995829205523683
3,0.8263041065482797,0.8270503483619324,0.7946725860155383,0.7967371411634696
4,0.8526637069922308,0.8533384751126076,0.7758046614872364,0.7779750288750403
5,0.8951165371809101,0.8957495695061328,0.7991120976692564,0.7958211284868353
6,0.9137069922308546,0.9141214968836342,0.7946725860155383,0.7948131352396517
7,0.9378468368479467,0.9380481619406587,0.7857935627081021,0.7847389068295672
8,0.97669256381798,0.9767301086205705,0.7913429522752498,0.7926627175025973
9,0.9761376248612652,0.9761791548506861,0.8013318534961155,0.802315777570665
10,0.9927857935627081,0.9927867907575987,0.7935627081021087,0.7951781495754975
11,0.9925083240843507,0.9925129411371056,0.8057713651498335,0.8049251625566243
12,0.9988901220865705,0.9988904281076132,0.804661487236404,0.8048386872730954
13,0.9886237513873474,0.9886338248307893,0.7769145394006659,0.7740932570681627
14,0.9872364039955605,0.98724340534889,0.7891231964483907,0.785750334563917
15,0.9950055493895672,0.9950082890495656,0.7869034406215316,0.7870012765816444
16,0.9908435072142064,0.9908479079088645,0.7924528301886793,0.7938507068748614
17,0.9983351831298557,0.9983356421614198,0.7869034406215316,0.7805068886676326
18,0.9861265260821309,0.9861341362487934,0.7957824639289678,0.7968271729203134
19,0.9947280799112098,0.9947306136444979,0.7880133185349611,0.7833186833448658
20,1.0,1.0,0.7846836847946725,0.7831766565166589
21,1.0,1.0,0.7880133185349611,0.7877596562273815
22,1.0,1.0,0.7869034406215316,0.7864882746621198
23,1.0,1.0,0.7869034406215316,0.7865956593514211
24,1.0,1.0,0.7869034406215316,0.7864882746621198
25,1.0,1.0,0.7857935627081021,0.7855372442507049
26,1.0,1.0,0.7880133185349611,0.7876540269414691
27,1.0,1.0,0.7846836847946725,0.7844787735406578
28,1.0,1.0,0.7846836847946725,0.7844787735406578
29,1.0,1.0,0.7835738068812431,0.7834202391372489
30,1.0,1.0,0.7846836847946725,0.7845824326344013
