epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.719679919979995,0.7217421461167828,0.833,0.8344071020273666
2,0.8147036759189797,0.8159238077744824,0.839,0.8385905948555646
3,0.8199549887471868,0.8209888587936653,0.832,0.8335662662712973
4,0.829957489372343,0.83086495509717,0.845,0.8455155591935187
5,0.8297074268567142,0.8308085470348973,0.841,0.8423396959422234
6,0.822205551387847,0.8233762851925195,0.848,0.8481621333333332
7,0.8362090522630657,0.8371657026903082,0.846,0.8466216444269183
8,0.8339584896224056,0.8350567060039531,0.842,0.8431178492015363
9,0.8334583645911477,0.834425640928566,0.851,0.851197766735359
10,0.8314578644661166,0.8324586463222736,0.845,0.8455893386107869
11,0.8367091772943236,0.837725217380926,0.842,0.8435272727272727
12,0.835458864716179,0.8365277116600118,0.861,0.8602209447945965
13,0.8352088022005502,0.8362939127171173,0.86,0.8592597968069667
14,0.8312078019504876,0.8320060341286462,0.835,0.8369733620936095
15,0.8367091772943236,0.837725217380926,0.843,0.8443802469135803
16,0.8407101775443862,0.8415766983934447,0.84,0.8415466052934407
17,0.8364591147786947,0.8375503258877802,0.839,0.8408348051174563
18,0.840960240060015,0.841924911969863,0.846,0.8470895492217505
19,0.8397099274818705,0.8406770968498628,0.837,0.8387091625564342
20,0.8369592398099525,0.8379686584850854,0.851,0.8517709088717378
21,0.8349587396849212,0.8358621811285806,0.838,0.8396728448437911
