accuracy,f1_score
0.8065476190476191,0.8287280479567714
0.8363095238095238,0.8479342688306168
0.8005952380952381,0.8064523494583019
0.8184523809523809,0.8266158628239297
0.7910447761194029,0.8006674515463396
