accuracy,f1_score
0.44047619047619047,0.5445172458343788
0.44047619047619047,0.5608213090913587
0.44642857142857145,0.5655054272576407
0.4226190476190476,0.5512916566658166
0.3958333333333333,0.5140648820237284
