epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
2,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
3,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
4,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
5,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
6,0.3913690476190476,0.22058982683982686,0.42388059701492536,0.25237335335899125
7,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
8,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
9,0.39211309523809523,0.22089107556437862,0.42388059701492536,0.25237335335899125
10,0.39211309523809523,0.2210091991341991,0.42388059701492536,0.25237335335899125
