epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.41456582633053224,0.36483743644786093,0.42696629213483145,0.4089212758065821
2,0.3081232492997199,0.2878086821574682,0.24719101123595505,0.260596506806102
3,0.5546218487394958,0.5807879332797756,0.48314606741573035,0.4922148180575147
4,0.6722689075630253,0.6799309163500318,0.5280898876404494,0.5256325696775135
5,0.7619047619047619,0.753318661285252,0.5280898876404494,0.5557415966066113
6,0.7507002801120448,0.7571176987085914,0.47191011235955055,0.48133166071949496
7,0.8543417366946778,0.8582770455365023,0.5617977528089888,0.574292927659544
8,0.8711484593837535,0.8770387276893783,0.6404494382022472,0.6192891959985418
9,0.927170868347339,0.9280259249094668,0.651685393258427,0.6408558001198912
10,0.9607843137254902,0.9607266705174707,0.6292134831460674,0.6326116017075073
11,0.9523809523809523,0.9531149366024976,0.6179775280898876,0.6315749793277884
12,0.9607843137254902,0.9612072621788724,0.5617977528089888,0.5824679552586083
13,0.9719887955182073,0.9729863338298602,0.5842696629213483,0.611904088865612
14,0.9327731092436975,0.9349036167144937,0.6292134831460674,0.618912991294347
15,0.8935574229691877,0.9022638427735623,0.5955056179775281,0.6068293753687012
16,0.927170868347339,0.9305192863752769,0.6179775280898876,0.6150255798923172
17,0.9551820728291317,0.95643518398881,0.6404494382022472,0.635416315191596
18,0.9635854341736695,0.9653748151581968,0.6404494382022472,0.6287422348228693
