epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.8295380611581002,0.8321867320004405,0.8763020833333334,0.8800149720193815
2,0.8884189980481457,0.8903172823443342,0.90234375,0.9044649939597705
3,0.909889394925179,0.9112256014939777,0.9140625,0.9123221593071946
4,0.9163955757970071,0.9172927479282394,0.9231770833333334,0.9233224399449337
5,0.9453480806766428,0.9458008958076228,0.9114583333333334,0.9132662348534405
6,0.9440468445022772,0.9446912792196152,0.9309895833333334,0.9308554647719184
7,0.9658425504229018,0.9660460718482993,0.9205729166666666,0.9206234613944488
8,0.9736499674690956,0.9737936899750057,0.9205729166666666,0.9191554808297694
9,0.9814573845152895,0.9815347586454558,0.9283854166666666,0.9275463446156932
10,0.9876382563435263,0.9876620191118993,0.9231770833333334,0.9228224672235883
11,0.9905660377358491,0.9905828967546794,0.9153645833333334,0.9141179095416168
12,0.9934938191281718,0.9935010158645595,0.8984375,0.9004206379014321
13,0.9534808067664281,0.9539373889855831,0.9166666666666666,0.9156283013622463
14,0.983409238776838,0.9834298604437938,0.9244791666666666,0.9242825992428892
15,0.9941444372153546,0.9941493063056143,0.9166666666666666,0.9164497646818089
16,0.9970722186076773,0.9970734401233055,0.9192708333333334,0.9186177182341084
17,0.9973975276512687,0.9973982523518043,0.92578125,0.9254386547753312
18,0.998373454782043,0.9983732275249553,0.921875,0.9212429531297824
19,0.9980481457384516,0.9980481457384516,0.9192708333333334,0.9196691198698881
20,0.9977228366948602,0.9977237867625709,0.921875,0.920901532527106
21,0.9990240728692258,0.9990239365149732,0.9231770833333334,0.9223898439711674
22,0.9986987638256344,0.9986987638256344,0.9231770833333334,0.9225007992161857
23,0.9986987638256344,0.9986987638256344,0.9270833333333334,0.9267961090686274
24,0.9990240728692258,0.9990239365149732,0.921875,0.9212429531297824
25,0.9986987638256344,0.9986983997932887,0.921875,0.9222604385837626
