accuracy,f1_score
0.7172619047619048,0.7068169918866026
0.6636904761904762,0.6554219229077557
0.7410714285714286,0.7351472181676532
0.7291666666666666,0.7212315658869907
0.7402985074626866,0.7325953671687336
