accuracy,f1_score
0.7943805874840357,0.7956687626033164
0.8007662835249042,0.8034887708473157
0.7838874680306905,0.7855854219693218
0.7877237851662404,0.7920632226624607
0.7608695652173914,0.7639281678598647
