epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.4214586255259467,0.40524221015919293,0.5638148667601683,0.5372709988317774
2,0.5480364656381487,0.5274461236967919,0.5680224403927069,0.5602828144656747
3,0.5957223001402524,0.5877051246768062,0.5946704067321178,0.5952100578349451
4,0.6262272089761571,0.6249206904901587,0.6002805049088359,0.6020938210003723
5,0.652875175315568,0.6518183553868473,0.6044880785413744,0.6091969875157038
6,0.6879382889200562,0.6868764393311378,0.6086956521739131,0.6111859061247684
7,0.7201963534361852,0.720092348302702,0.5792426367461431,0.581210705795926
8,0.7598176718092566,0.760311120320771,0.5960729312762973,0.6030557947647862
9,0.7868162692847125,0.7865102784162241,0.5638148667601683,0.5567185351097925
10,0.8120617110799438,0.8122298708925432,0.5750350631136045,0.576131955459839
11,0.8541374474053296,0.8543748295937437,0.5638148667601683,0.5656038667149916
12,0.8755259467040674,0.8756228993523631,0.5820476858345021,0.5869235157823187
13,0.8990182328190743,0.8990414894925213,0.5750350631136045,0.574294382384749
14,0.9193548387096774,0.9196198650962475,0.5666199158485273,0.5677077552875794
15,0.9344319775596073,0.9342733156883347,0.5666199158485273,0.5754565288070445
