epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.6105431309904154,0.6161686966551321,0.8314176245210728,0.8267211321918156
2,0.7955271565495208,0.7968973530365568,0.8326947637292464,0.8345663792035533
3,0.807667731629393,0.8096560092711078,0.8531289910600255,0.8541566866790042
4,0.8249201277955271,0.8262524706289256,0.8505747126436781,0.8499206437057677
5,0.8261980830670926,0.8273009036011867,0.8416347381864623,0.8432153126140688
6,0.8287539936102236,0.8301851933612304,0.8441890166028098,0.8448452484287847
7,0.8322683706070287,0.8334982063928038,0.8454661558109834,0.8459626344511485
8,0.8335463258785942,0.8347667914869538,0.8569604086845466,0.8563942018387758
9,0.8376996805111822,0.8388250347489757,0.8390804597701149,0.8400626592926148
10,0.8434504792332268,0.8446418076791486,0.8352490421455939,0.8368517680070071
11,0.8405750798722045,0.8416896788039169,0.8263090676883781,0.8287855999335156
12,0.84185303514377,0.8430995506130604,0.8352490421455939,0.8365893038560642
13,0.8460063897763578,0.8468893655474306,0.8416347381864623,0.8432153126140688
14,0.8472843450479233,0.8481216587094027,0.8352490421455939,0.8370920833378502
15,0.8485623003194889,0.8495592778998586,0.8326947637292464,0.8347167455908953
16,0.8434504792332268,0.8445359587145633,0.8492975734355045,0.8504815431167071
17,0.8469648562300319,0.8481040412732398,0.8352490421455939,0.837014418204336
