epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.3864077669902913,0.39874860131992756,0.4239733629300777,0.41196456237803236
2,0.47128987517337034,0.4862284546823889,0.4961154273029967,0.5247513880834964
3,0.5018030513176144,0.5194263634931662,0.5094339622641509,0.5091241935809833
4,0.5361997226074896,0.5511760689936828,0.5427302996670367,0.5406296280630202
5,0.5514563106796116,0.5641786275862375,0.5416204217536071,0.5520337013311325
6,0.5503467406380028,0.5637095249183914,0.5183129855715871,0.5458034410438423
7,0.5703190013869626,0.5820794221930109,0.5349611542730299,0.5625335853980618
8,0.5775312066574203,0.5913643504632498,0.5493895671476138,0.570790009969272
9,0.5694868238557559,0.586668297527259,0.5837957824639289,0.5637036032538614
10,0.5791955617198336,0.5875858580302425,0.48612652608213097,0.5220645853349809
11,0.5714285714285714,0.5863210002284235,0.6082130965593785,0.6003525467647457
12,0.587239944521498,0.6009374532726152,0.5260821309655938,0.5443674748899092
13,0.5780859916782247,0.5886804857886883,0.532741398446171,0.5460091337866733
14,0.5742024965325936,0.5890224177708848,0.5704772475027747,0.5795423455920109
15,0.5819694868238557,0.5936735121657841,0.5638179800221975,0.5765482195197374
16,0.5786407766990291,0.592054056309608,0.49500554938956715,0.5187811468677521
17,0.6,0.6117779306358494,0.5693673695893452,0.5842382828206507
18,0.6016643550624133,0.6138980910647731,0.5704772475027747,0.5902040990339592
19,0.5866851595006934,0.6001725165326156,0.5482796892341842,0.5776387721023627
20,0.5958391123439667,0.6085980784226376,0.5349611542730299,0.5617141603636416
21,0.6,0.6121290228647676,0.586015538290788,0.6030602258537592
22,0.6027739251040222,0.6154937084712336,0.58157602663707,0.600018262924919
23,0.5905686546463246,0.6044969823632631,0.5360710321864595,0.5637178552548446
24,0.5877947295423024,0.6023812742869598,0.5615982241953386,0.5837703608085942
25,0.5972260748959778,0.6103132901629813,0.5660377358490566,0.562211162700482
26,0.6058252427184466,0.6170766134918231,0.5849056603773585,0.5847052066498122
27,0.5947295423023579,0.6061682188305189,0.5826859045504994,0.5968631676282008
28,0.6213592233009708,0.6337832844726351,0.562708102108768,0.5856934744240428
29,0.6061026352288488,0.6195234799685284,0.5971143174250833,0.6068779901021263
30,0.59750346740638,0.6099554221816426,0.5549389567147613,0.579330779935446
31,0.615256588072122,0.6260126107799132,0.55826859045505,0.587257584939815
32,0.6027739251040222,0.614912034874995,0.5460599334073252,0.5682459605762229
33,0.5963938973647711,0.6098788774394817,0.5782463928967814,0.5946733691629755
34,0.6183079056865465,0.6291099381320812,0.5460599334073252,0.574534499991724
35,0.5930651872399445,0.6057828299931594,0.5826859045504994,0.5874919562338783
36,0.6036061026352288,0.6149268033523332,0.5482796892341842,0.5792316553368636
37,0.6108183079056866,0.6244543484538361,0.6137624861265261,0.6082726576280624
38,0.616366158113731,0.6264405579357412,0.5549389567147613,0.5768193104253159
39,0.6191400832177532,0.6289893688070886,0.5826859045504994,0.5761483232399509
40,0.6108183079056866,0.6209628956243252,0.5549389567147613,0.5773097186890142
41,0.6127600554785021,0.6234432933247964,0.5394006659267481,0.5572397936777855
42,0.5908460471567267,0.6046120939634146,0.5005549389567148,0.5301408326757587
43,0.6036061026352288,0.615955524850465,0.5693673695893452,0.5914894536860577
44,0.6094313453536755,0.6228059627728277,0.5849056603773585,0.6014561039795056
45,0.6219140083217753,0.635634437074013,0.5904550499445061,0.6060370010298162
46,0.6260748959778086,0.6362988951750171,0.5127635960044395,0.5467086471277576
