epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.60125,0.6098287909182202,0.758,0.7605589881816297
2,0.76075,0.7645165555047967,0.801,0.8048578016618326
3,0.8215,0.8236747455946534,0.819,0.8157155419692458
4,0.8445,0.8462506345621252,0.811,0.8115585323506834
5,0.87425,0.8756878899270707,0.813,0.812936117428158
6,0.9005,0.9013732319134551,0.785,0.7896517584613503
7,0.928,0.9286224912407995,0.793,0.7966204401625235
8,0.95125,0.9515690248391734,0.79,0.7933295826513912
9,0.963,0.9631643484027993,0.801,0.8033456737348863
10,0.97025,0.970375448472028,0.798,0.8018262907823883
11,0.98275,0.9827907778604811,0.804,0.8028647634029926
12,0.982,0.9820353914585912,0.813,0.8142282159168553
